,ID,STORE,SCORE,YEAR,MONTH,DAY,CONTENTS,LABEL,FULL_DATE
1574,15504,구글,5,2020,3,17,스파이크같은 전설이 왜 거의 안나와요.ㅠㅠ 스파이크가 상자에 나오게 해주면 안돼요?ㅠㅠ 네? 브롤러가 잘나오다가 이제는 별로안나와요......ㅠㅠ 그리고 클랜원끼리 브롤러 교환있으면 안돼요? 클래시 로얄은 교환있는데...........? 지원도 있으면 좋고요. ^^,부정,2020-03-17
1575,15505,구글,5,2020,4,5,배치가 이상해요 랭크기준으로 배치가 되는거같은데 파워기준 배치가 맞지않나 싶네요 이러면 현질유도밖에 되지않는데 보완이 필요합니다,부정,2020-04-05
1576,15506,구글,5,2020,4,10,"캐릭터마다의 밸런스가 잘 조정되어있고, 무시당하는 캐릭터도 없는 갓겜!",부정,2020-04-10
1577,15507,구글,5,2020,4,10,아니 시즌펙도리를 했는데 저희팀이10개이고 상대방은9개인데 왜 상대방이 로봇이 되죠??? 그것때문에 화나내요,부정,2020-04-10
1578,15509,구글,5,2020,4,7,16000점인데 왜 나 한테만 운석 떨어지지? 메커니즘을 조금 수정해야 할듯! 운석이 10번 연속으로 떨어짐 그것도 3번씩,부정,2020-04-07
1579,15511,구글,5,2020,3,16,꾸준히 흥미가 가는 게임입니다. 다만 패치 후 밸런스붕괴된듯합니다. 매칭시 파워 10과 파워5.6이 매칭됩니다. 아무리 잘하밸런스가맞지않아 지워버리고싶네요.. 특정 캐릭터는 사정거리.파워 등 다가갈수조차없게 되어있습니다. 잘 만든 게임이나 수정될 부분이 있습니다. 랜덤캐릭터도 7000개가 넘어가도 신화.전설캐릭터는 한개도 없네요.다른 3000트로피의 유저들도 캐릭터가다양한데요,복합,2020-03-16
1580,15907,구글,5,2020,4,9,아니ㄹㅇ재키왜패치했냐? 레드와이파이는그렇다쳐도 재키가궁으로당기고세방때리면다죽는데이럴거면재키스타즈라하지왜브롤이라함?그리고요즘광고에휴면유저깨운다하는데 오랜만에하면 감떨어져있는데 재키떠갖고뒤지면개빡치잖슴나같아도브롤 안하지 ㄹㅇ재키없애거나너프먹이고 진이나 레온같은쓸데없이 안나오고 약한애들이나버프먹이고.그리고상점가격비싸서 현질유저들이나즐겜하지브롤러트로피100에서스타파워뜨는게말이됨? 휴면유저들깨유려면현질격차줄이고상점가격싸게해나ㄹㅇ예전엔후기에 칭찬만남겼는데후회되네그리고레드와이파이.그건수퍼셀가장큰문제임.클로때부터안고치고이제되나싶으면죽어서트로피깎여있고와이파이겁나빵빵한데혹시나해서공유기바꿨는데6분만에레드와이파이뜨네ㅎ그리고브롤자체가잘게임 하고 있는데갑자기수퍼셸로고뜨면서게임팅기더니트로피깎여서2판더해아됬고겨우보상받았네이거본사람들진짜이건깔지말고다음게임은고치나봐서판더해아됬고겨우보상받았네이거본사람들진짜이건깔지말고다음게임은고치나봐서 까셈 아공간없어서더못쓰네,부정,2020-04-09
1581,15910,구글,5,2020,4,13,전핸드폰에서했는대 재미있어요근대 래드와파 때매 그리고 래드와파 뜨면풀숲에숨으면 돼는대 풀숲이언재어디에서있을지모르니까 그리고 와이파이잘돼는대서도 래드와파뜨니까 다시안깔았죠 그리고연동하는법도모르는대 연동해야하고 결로는좋은점30%안좋은점은70%입니다 안까는게좋을것,긍정,2020-04-13
1582,15912,구글,5,2020,3,17,이번 2020.3.17 업데이트 이후로 버그가 너무 심하고 매칭 접속이 안돼네요 이점 고쳐주세요,부정,2020-03-17
1583,15914,구글,5,2020,4,13,재밌긴한데 전설이너무 않나와요. 트로피10000이나고1년이나 넘게했는데 전설1도 없어요그리고 레드와이파이좀 고쳐주세요,부정,2020-04-13
1584,15915,구글,5,2020,3,17,이게임 너무 재밌어요~다들 한번씩 해보시는걸 추천 드려요 저희 오빠들이 하길래 항상 보면서 그게 재밌냐고 말했는데 깔아보니 할만 하고 친구들하고도 재밋게 할수있어서 너무 좋았어요 브롤 오래갔으면 좋겠어요~~^^& 근데 그친구들이랑 절교함... ㅋ,복합,2020-03-17
1585,15917,구글,5,2020,3,17,굿~~너무재밌고브롤러얻을때 그바탕화면(?)같은게너~~~무좋아요 감사합니다!!(그리고트로피5000때빅게임에서토큰겁나많이줘서그걸상자깠는데샌디나옴ㅋ)그리고트로피7000때맥스얻음 악플다는사람왜다는지모르겠어요그리고이렇게재미있는게임만들어주셔서감사합니다😊😊ㅓ,긍정,2020-03-17
1586,15921,구글,5,2020,3,17,"트로피 13000까지는 어찌어찌 했는데, 레드와이파이 랙때문에 짜증나서 접기로 했습니다.",부정,2020-03-17
1587,15922,구글,5,2020,3,17,업데이트하고나서 게임인원이 다 찼는데도 왜 매치가안되고 멈춰있는지?,부정,2020-03-17
1588,16243,구글,5,2020,4,4,레드와이파이만 고쳐라 서버관리만해도 괜찮은게임인데 네판하면 두번은멈추네 ㅡㅡ,부정,2020-04-04
1589,16245,구글,5,2020,4,2,게임이 재미 있는데 브롤러 엄청 안나와요 이부분만 고치면 100점만점의 100점줄수있네요,복합,2020-04-02
1590,16248,구글,5,2020,3,17,전설 나올 확률이 완전 극악이고요 무과금으로는 하기 너무 어렵습니다. 그리고 무엇보다도 이 브롤스타즈란 게임을 너무 많이 하면 질려서 못하겠습니다.,긍정,2020-03-17
1591,16249,구글,5,2020,4,4,신고기능이나 좀 만들어 주시고 광고를 때리든 해주세요^^ 비매너 유저들 판을 치는데 손가락 빨면서 당하는거도 한두번이지ㅎㅎ;,부정,2020-04-04
1592,16250,구글,5,2020,4,13,너무 너무 재밌어요 한 번꼭해보세요 가젯이등장 하고 나서 다시 정말 재미있어 젔어요 정말 정말 꼭해보세요,긍정,2020-04-13
1593,16252,구글,5,2020,3,17,"게임은 재미 있는데 업데이트후 로딩이 잘 안되네요.이거 뭔지,..",부정,2020-03-17
1594,16253,구글,5,2020,3,17,브롤스타즈 넘 재미있어요! 월래는 브롤스타즈 게임을 몰랐는데 친구가 해서 깔아봤어요 브롤의서 트로피도 진짜 빨리 올라가고 컨트롤 하는것도 재미있어서요! 그래서 별 5개 드려용~,긍정,2020-03-17
1595,16254,구글,5,2020,3,17,업뎃하고나서 렉 오지게 걸리는데요 접속도 잘 안되고 게임도 안잡히고 잡히면 계속 렉걸리고,부정,2020-03-17
1596,16255,구글,5,2020,4,1,ㅋㅋ 복귀했는데 87렙계정으로 연동된다길래 확인했더니 왜 다른계정이 뜹니까; 새로 시작하게 생겼네;;,긍정,2020-04-01
1597,16257,구글,5,2020,4,9,브롤러 계속 생겨서 노잼브롤 되고 있는거 같음. 랜덤매칭 트롤 신고 기능 있으면 더 좋을듯. 어짜피 신고 안되겠지...,부정,2020-04-09
1598,16260,구글,5,2020,3,10,"맥스같은 사기챔 너프좀 하고 레드와이파이 제발 좀 고쳐라 데이터로 하는데 레드와이파이가 왜 뜨는지 종나 이해 안가네 레드와이파이 떠서 렉걸려서 유성맞아죽고 상자먹다죽고,골먹히고,보석들고있다가 안움직여져서 보석뺏겨서 지고 어이가 없네 레드와이파이 예전엔 잠깐씩 뜨더니니 이젠 겜 시작할때부터 끝날 때까지 아주 대놓고 뜨네",부정,2020-03-10
1599,16262,구글,5,2020,3,13,진짜 쇼다운 솔로가 있긴있는건가 티밍이 겁나 많아서 1대4로 도 싸우네요.진짜 티밍문제 심각합니다.안 그래도 티밍 때문에 짜증나 뒤지겠는데 신고기능이 없으니까 너무 답답하네요.신고기능 좀 만들면 좋겠다라는 생각이 듭니다,부정,2020-03-13
1600,16645,구글,5,2020,3,17,그리고다음업뎃에리코궁1번맟추고또맟추면데미지들어가지로버프그리고발리재장전시간버프해줘요그리고대릴강철후프지속시간2초로버프딜감소랑50%로로감소로해주세요그다음너프부탁쉘리밴드에이드치유랑1400으로감소그리고8비트보너스라이프부활시체력4000으로너프히니주세요,부정,2020-03-17
1601,16650,구글,5,2020,3,17,이거 뭐죠? 제가 대형상자를 상점에서 샀는데 계속브롤러나보석은 안뜨고 로딩중만뜨다가 나가졌거든요? 근데 보석은 사라지고 브롤러나 보석이나 티켔은 하나도 안 올랐어요 돌려놔주세요!,복합,2020-03-17
1602,16655,구글,5,2020,3,17,무슨 개소리에요 소현님 쓱싹은 궁수의 전설 모방한 게임이고요 종류 자체도 달라요 그리고 브롤스타즈가 쓱싹보다 훨씬 먼저 나왔는데 갑자기 그런 소리를 하시는지?,부정,2020-03-17
1603,16656,구글,5,2020,3,17,"업데이트 됐는데, 서버가 이상한 것 같아요. 빨리 고쳐주세요",부정,2020-03-17
1604,15513,구글,5,2020,4,5,요즘에는 트로피를 올려도 아무 보상도 없고 그래서 별로 하기가 싫어지네요 트로피 보상이 좀더 나왔으면 좋겠네요 15000점 넘어도 보상을 얻을수 있도록 30000점까지는 보상을 받을수 있도록 해주셨으면 쫌더 재미있는 브롤스타즈가 될수 있을것 같네요,부정,2020-04-05
1605,15514,구글,5,2020,3,17,브롤스타즈를 즐겨하는 유저입니다. 저는 지금 트로피가 5천이상인데 전설이 너무 안뜨네여 여태꺼지 얻은건 전설 3종빼고 파이퍼빼고 전부다얻었습니다. 전설확률좀 높어주시면 감사하겠습니다. 그리고 트롤하는 유저들이 있어여. 그런유저를 싱고할수있게 해주세요. 싱고할려면 친구되서 채팅하고 그 채팅을 이용해 신고해야되는데 너무 번거롭고 복잡하고 친추 안받으면 무용지물이란말이에여. 리플레이에 들어가서 유저를 누른다음 산고가 뜨면 좋겠네여. 이글을 쓴지가 언제인지 기억이안나네요. 지금음 트로피가 1만2천을 넘어섰습니다. 아직도 전설 4개빼고 다있습니다.. 계속나오는건 스타파워고...(수정 가끔 상자만 까다보니 하루에 전설2개가 같이떴네요 근데 전 운빨이없어서 꽤 오래 지나서 나왔어요 ㅎㅎ 아직도 2개나없어요 ㅎㅎ,복합,2020-03-17
1606,15515,구글,5,2020,3,17,"개선없는 서버, 문제점을 모르는 밸런스, 생각없는 가젯 추가, 있으나마나한 언더독 시스템",부정,2020-03-17
1607,15518,구글,5,2020,4,7,재밌긴 한데 버그도 많고 브롤러도 너무 안 나오고 벨런스 붕괴 캐릭터도 있어요.,복합,2020-04-07
1608,15519,구글,5,2020,4,12,진짜 애들 싹다 너무 못해 팀운 때문에 점수를 못올림 쇼다운을 하면 또 금방 질리고 진짜 ㄹㅇ로 팀운겜 애들 1인분 하는 사람이 없어 친구 없는사람은 하지 말라는거냐 스트레스만 받다 갑니다,부정,2020-04-12
1609,15520,구글,5,2020,3,17,3/17일자 업데이트 버그 있어요. 두번째 게임부터 6명 모여도 게임 시작 안 합니다.,긍정,2020-03-17
1610,15525,구글,5,2020,4,5,아니 적이 왜이렇게 강해요 매칭 고친거 맞아요? 왜이렇게 적이 강해요? 그리고 새로운 캐릭터 나올확률도 극악이고 현질유도도 많고 진짜 망겜입니다,부정,2020-04-05
1611,15526,구글,5,2020,4,11,"아니 아무리 운이 없다고해도 메가상자1개,대형상자4개,일반상자 35개나 깠는데 아무것도 안나오는거 실화??슈퍼셀 일좀하자 그리고 매칭 인성무엇;;;;;아니 지금 트로피가 10434인데 아무리 그래도 두자리수 트로피를 가지고 있는 사람들하고 매칭을 하면 어쩌자는 거에요;;;",부정,2020-04-11
1612,15529,구글,5,2020,4,11,하하..근데 업뎃하고나서 아니 버그가많이생기네요 죽지도안았는데 트로피만 갂기고 로비로가네요 진짜개빡쳐요,복합,2020-04-11
1613,15530,구글,5,2020,4,3,"슈퍼쉘 양심부터가 않좋고 밸런스 패치 현질유도,와이파이 좋은데 레드 와이파이나 걸리고 말이되냐? 별 한개 주기도 아깝다 ㅉㅉ",복합,2020-04-03
1614,15533,구글,5,2020,4,14,신규 챔 솔직히 너무 사기임. 너프 바람 스타피워를 어떻게 바꾸면 좋을꺼 같구.. 아니면 데미지 너프든지 사거리 사거리는 꼭 너프 시켜주세영 아니 진짜 랜덤큐 개 같음 20랭크인데도 뉴비들이 나와ㅡㅡ,부정,2020-04-14
1615,15534,구글,5,2020,4,6,캐릭 트로피 590인데 언더독떠서 개빡치고 진다음에 트로피보니까 120짜리 1렙캐면 어쩌라는거지.. 광고낼시간에 일좀해라 진짜,부정,2020-04-06
1616,15535,구글,5,2020,4,7,저 트로피 8600인데 전설이 하나도 없어요! 그리고 제 친구는 이미 900때 전설 샌디 얻었는데 너무 불공평한거 아니나요?,긍정,2020-04-07
1617,15927,구글,5,2020,4,14,"전설,신화 확률이 너무 낮은 것 같아요 저보다 트로피 낮은분이 저보다 더 좋은게 많아요",긍정,2020-04-14
1618,15929,구글,5,2020,3,17,오늘 업데이트 이후 로그인실패로 접속이 안되네요. 어쩔...?,부정,2020-03-17
1619,15930,구글,5,2020,3,12,"저기여 매칭 개선한건 알겠는데요, 랜덤큐할때 총점이 비슷한 유저들끼리나 좀 매칭시키세요. 총점자체가 몇천점 차이나는 상대팀이랑 하면 아무리 캐릭터 개인의 점수차가 별로 안나도 그냥 겜 터져요.. 총점이 비슷한 사람들끼리 먼저 붙이고 그다음으로 캐릭터 개인점수를 따져도 따져야지... 진짜 100점이 한순간에 떨어지네... 같은 팀이 되도 내 총점이 14000이고 캐릭이 500점인데 같은팀 애가 총점 7000점에 플레이하는 그 캐릭만 500점이면 이게 실력차이가 안날래야 안날수가 없다고요.. 개선좀 합시다. 물론 그점수때 유저들보다 잘해서 500점이 되었겠지만 실력차이 분.명.히 납니다 . 작은 연못에서 몸집이 가장크다고 하는 물고기가 어떻게 바다에 가서 자기가 크다고 할 수 있겠습니까. 물이 달라요 진짜 겜은 재밌어서 좋은데 매칭이 너무 아쉬워요..",복합,2020-03-12
1620,15931,구글,5,2020,3,17,레온 목소리 나온다 해서 기대하고 다시했는데 목소리 않나옴 샌디는 그냥 처음부터 음성나오고 그리고 3ㄷ3 밸붕 개심함 무슨 13600이랑 1000점이랑 만남 기본으로 11000은 만나야지 그리고 평균 6500나옴 와 진짜 게임 어떻게 이런 망작이나옴? 그리고 처음 했을때는 재미있었는데 10000가니까 눈에서 개짜증나서 눈 나올 지경임진짜 이 게임 어떻게 만들었어요??ㅋㅋ 무슨 발로 만들었나 ㅋㅋㅋ,부정,2020-03-17
1621,15933,구글,5,2020,3,17,업데이트 된이후로 버그로 인한것인지 플레이가 안되고 계속 로딩 화면이에요,부정,2020-03-17
1622,15934,구글,5,2020,4,2,게임 자체는 재미있지만 매칭밸런스 갈수록 개판에 운영진이 직접 티밍을 옹호하는 게임,복합,2020-04-02
1623,15935,구글,5,2020,3,17,브롤 게임 포기했나? 업뎃한지 몇시간이 지났는데 아직도 겜이 안돼.. 공지라도 띄우던가. 이정도 인기받은 게임이면 보통 30분 안에 오류 잡던데. 몇시간짼지... 공지도 없이.. 10번 시도하면 한 판 할 수 있는 듯.,부정,2020-03-17
1624,15936,구글,5,2020,3,17,업데이트 전에는 잘들어가 졌는데 업데이트후 들어가지지도않고 로그인재시도 라는 말이 계속뜹니다,부정,2020-03-17
1625,15939,구글,5,2020,4,6,재밌긴 재밌습니다.근데 너무 게임이 노가다입니다 그렇게 오래할수있는 게임은 아닌것 같은디요..::::,복합,2020-04-06
1626,15941,구글,5,2020,3,17,게임이 안들어가지는데 와이파이는 좋기만하구만 왜안들어가짐? 문제 해결좀,부정,2020-03-17
1627,15943,구글,5,2020,4,11,다 괜찮은데 다른사람 차단같은 기능도 추가좀요.. 진짜 지는경우가 엄청많음,복합,2020-04-11
1628,15947,구글,5,2020,4,9,아니 상자하나가 그냥 없어지는것은 좀아니지않나요? 그리고 내가모은골드로 스타파워사도 행운수치 줄어들어요?지금일반상자만100개넘개깟고 대형상자30몇개에 메가상자3~4개깟는데 안나와요.,부정,2020-04-09
1629,15948,구글,5,2020,4,5,재밌어요 근데 많이하디보니 살짝 질리고 트로피를 좀더 쉽게 획득할수 있으면 좋겠어요!,복합,2020-04-05
1630,15950,구글,5,2020,3,17,진짜 왜 이딴 게임임을만들어요? 짜증나고 듀오쇼다운을 할때왜 초보들난 만나요? 짜증나죽겠어요! 그리고 신캐는 왜 안줘요? 이쯤되면 하나는 줘야돼잖아요! 화나 죽겠어요!그리고 이게임은 없어지면 좋겠네요!!!!!!!! 뭐 짜릿한타격감? 이것보다 클로가더 났고 쓰래기캐릭터를 만들어서 뭐해요! 쓰래기인대!!!!!그리고 14000점찍으면뭐해? 신캐도안주고 리코pp는 왜이렇게 안나와요???짜증나요!!!!!!!!!! 그리고팀전을 할때왜 찌래기만 돼고 상대는 왜고수인 대요!!!!하..........쓰래기게임을 만들어서 뭐해요!!!! 맥스는왜 안줘요!!!그리고 게임똑바로 만들어요!!!!! 레드와이파이가 얼마나 걸렸지 아세요!!!!!!리코가왜 초희귀에요!!그냥 희귀지!!!!!!!!!!!!!!!!!그리고 내트로피를 깎아요?!!하....... 브롤개망겜그리고 브롤쓰래기게임임. 그리고 브롤볼할때 왜 팀은 안막는데!!!!!!브롤망겜 브롤은 인기없음 그리고 신규도안주고 브롤쓰래기게임 재작자 나쁨 제작자망해라,부정,2020-03-17
1631,16265,구글,5,2020,4,6,브롤정식출시하고지금까지계속하면서16000넘었는데전설만안나오네요?지금까지나오겠거니하고계속했는데전설만안주네요제주변사람들전부기본3개나2개는있는데전1개도없어요그럼상점에서팔때도300개정도는하던가할인해봤자499개?이거보석한번도안쓰고모아도이정도는모으지만1000개넘개는모으기힘들어요확율을어떻게해주던가가격을낮추던가좀하세요점점재미없어지네요요즘할게임없어서이거하고있는데어것도재미없으면할게임이거의없어요그리고남탓하는유저극혐임남탓해서같이남탓하면암것도안하고그거때문에점깍이고그렇다고쇼다운하면티밍하고그리고랭크낮은데는못하는건이해가되는데브롤볼할때는골넣지도못하면서욕심부려서기회날리고점수올릴방법이없음,부정,2020-04-06
1632,16269,구글,5,2020,3,17,지금까지 해본 모바일게임중에 이게 진짜 가장 재밌는것 같음 아쉬운점은 캐릭터가 좀더 추가 됬으면 좋겠고 모드도 좀 더 추가 됬으면 좋겠다 그리고 스킨 없는 캐릭터 스킨 좀 추가 해줬으면 좋겠다 아 그리고 와이파이 빵빵한데 계속 네트워크가 잘 안된다고 함,부정,2020-03-17
1633,16270,구글,5,2020,3,17,아니컨트롤도안돼고 레드와이파이만 뜨면서트로피는다깎끼고 렉만엄청잘걸리고 이러게임처음 봅니다◥◣‸◢◤그다음 높은 사람만붙게대고 진짠이런거고쳐주세요(ꐦ ◣‸◢)😡😡😡🃏🃏🃏🃏🃏🃏🃏🃏,부정,2020-03-17
1634,16592,구글,5,2020,4,5,AI빼삼 개임이 너무 쉬움 지금 트로피20000점인데 너무 쉬워여..ㅠ,부정,2020-04-05
1635,16595,구글,5,2020,3,14,욕나옵니다. 수명이 줍니다 3인큐 어쩔 수 없다 칩시다. 이해합니다 하지만 제발 벤하는 기능 좀! 쫌! 구현해 주세요 게임중 개진상 만났는데 그 인간이랑 또 하기 싫어도 또 해야하는 사태가 일어납니다 벤기능 없음 게임 접습니다,복합,2020-03-14
1636,16596,구글,5,2020,4,2,너무 버퍼링이떠요 너무 재미있어서 별5개를 줄려고 했는데 게임에 버퍼링이 많이떠서 3개만 줄려고요,긍정,2020-04-02
1637,16599,구글,5,2020,4,6,제가 다른계정으로 2년을했는데 레드 와이파이 가 아직도 안 고쳐젔어요 그런데 재미는 있어요,복합,2020-04-06
1638,16602,구글,5,2020,4,12,제발 신고 기능 만들어주세요 잠수타고 자살골 넣고 이러면 짜증은 나는데 신고는 못하고 정말 돌아버릴 것 같아요 그러니까 제발 신고기능 좀 만들어주세요,부정,2020-04-12
1639,16603,구글,5,2020,3,15,이겜 강추강추해여!! 그럴지만 와이파이가 빵빵한 곡에서 레드와이파이가 많이 걸려서 불편할때도 있어요 그리고 렉도 좀 없애주시면 정말 감사합니다!! 오늘 브롤러 2마리 뽑아서 기분 좋아요!,부정,2020-03-15
1640,16605,구글,5,2020,3,15,제가 이게임 사전예약도 하고 나오자마자 했는데 역시 사전예약하기 잘했다고 생각했어요 솔직히 처음엔 와이파이 때문에 좀 짜증났는데 업데이트 많이한후로 와이이파이가 안나오고 제인생게임입니다 트로피 올리기도 쉽고 업데이트도 꾸준히 잘돼고 정말 별1000000000000개 주고싶네요,긍정,2020-03-15
1641,16608,구글,5,2020,4,11,흐흑......트로피도 너무까겨서 싫어 레드와이파이도 싫어 슈퍼셀!!!!!트로피도 많이 오르게 해!!!!!!!,긍정,2020-04-11
1642,16610,구글,5,2020,3,13,본인은 14000이올시다 홑홑 그런데 한가지 트로피보상이 14500까지인것을보고 너무 아쉬운것입니다 홑홑 트로피보상만 조금 늘려주신다면 더욱 열심히 플레이해보겠습니다만 14500점이 넘어간다면 게임을하는 목적이 사라질것같습니다 꼭 트로피보상 업데이트를 부탁 드립니다,복합,2020-03-13
1643,16611,구글,5,2020,3,11,"제가 트로피 13000쯤 되는데 제폰이 이상해서인지 전투 중에 계속 화면 일부분이 멈추네요 이게임만, 전투 중에만 그래서요.. 이것땜에 플레이가 사실상 불가능 해 졌어요 저만 이러나요? 개발자 님께서 답해 주실 수 있음 좋겠네요",긍정,2020-03-11
1644,15536,구글,5,2020,4,12,아니 브롤 자채는 재밌는데 매칭좀 고쳐라;; 아니 ^^ㅣ바 챔피언쉽 5판하고 4판졌다; 내가 못하는게 아니라 팀이 트롤이야,복합,2020-04-12
1645,15537,구글,5,2020,4,10,이게임은 그냥 완벽해요!!!!!!!!! 이게임 꼭 까세요💕 이게임 안깔면 후회 하실것 같아서 그래요~♡ 저이게임 3년째 하고 있어요♡♡ 이게임 만들어 주셔서 너무 감사해염,긍정,2020-04-10
1646,15538,구글,5,2020,4,11,여기 리뷰 확인이나 답변 해주나요? 출시한지 꽤 됐다고 관리를 안하는건지 게임 자리좀 잡았다고 스토어 리뷰 안보는건지 아래 리뷰들 보니까 답변 안달렸던데 우선 확인하신다고 가정하고 문의 하나만 남길게요. 홈페이지나 고객센터가 따로 없더군요. 아래분들이랑 비슷한 이유인데 구체적으로 설명드리면 일반 매치에서 팀전이나 팀운 문제를 개선하는건 한계가 있고 인정합니다. 그런데 챔피언십 같은 이벤트 매치는 좀 팀 밸런스를 적절하게 해주시던가 아니면 차라리 개인전 전용을 만드는게 맞는거 같은데요. 다 끝나면 보상이 적지 않게 주는데 열심히 참여하고 받아가라는 취지에서 만든거 아닌가요? 시작을 보통 젬그랩으로 하는데 매판 상대 압박하고 보석 쓸어담고 마지막에 팀원들이 들어가고 빼는 타이밍도 모르고 그냥 혼자 신나서 들어가서 죽어주는 이런 말도 안되는 수준낮은 플레이로 4판 모두 허무하게 끝나버렸는데 이벤트 매치에서 이래도 되는겁니까... 제가 젬그랩을 안하는 가장 큰 이유입니다. 개선 해주세요 좀,복합,2020-04-11
1647,15539,구글,5,2020,4,9,안녕하세요. 저는브롤 스타즈가 시작하자마자 게임을 시작한 유저입니다 처음 게임을 시작할 때에 스타 쉘리 스킨을 받았습니다. 그후 핸드폰을 바꾸게 되어 브롤 스타즈를 잠깐 지웠는데 저의 모든 기록들이 없어졌습니다 저는 분명히 구글 플레이 계정으로 저장을 하였으나 저의 스타 쉘리 스킨은 돌아오지 않았습니다 계정 복구가 가능 할까요?,부정,2020-04-09
1648,15540,구글,5,2020,4,6,슈퍼셀이만든게임은다 뭣같이 만들었네네가그렇게그렇게 캐릭터가별로없다고 욕설까지했는데 ... 마음에안든다슈퍼셀 슈퍼셀만든게임안하거임 왜냐 노젬,부정,2020-04-06
1649,15542,구글,5,2020,4,3,"밸런스 붕괴, 매칭 차이, 크로우 가젯 대미지 안들어가고 와 이렇게 밸런스 가 이상한게임은 첨보네요",부정,2020-04-03
1650,15543,구글,5,2020,4,1,일단 광고가 많이 없어요 글고 전투하고 브롤러를 모으는게 재미있어서 별 5개 드렸습니다!,긍정,2020-04-01
1651,15544,구글,5,2020,4,9,게임 들어가려면 튕겨서 다시 들어 갔더니 패배라고 뜨네요 전 이게 끝이라고 생각 했는데 계속 튕겨서 점수만 엄청 떨어 졌어요,부정,2020-04-09
1652,15546,구글,5,2020,4,3,제 전 계정이 있었는데 그 계정이 나라가서 기분이 안좋네요;; 왠만하면 별을 0개 주고 십지만 별를 줘야만 평가를 할수있어서,부정,2020-04-03
1653,15548,구글,5,2020,4,14,아니 내가 계속 업데이트하거나 밸패할때 밸런스 안맞아도 괜찮아 하면서 계속 했는데 매칭 상태를 봐라 아니 내가 17000인데 울팀이 왜 10000이냐고 상대는 최트27000까지 나오는데 에휴 클로때부테 알아봤어 레알 주작 매칭 쩌네,부정,2020-04-14
1654,15550,구글,5,2020,3,17,와이파이도 잘 나오는 데 와이파이 안 된다고 하고 오토에임 썼는데 주변에 상자도 없는 데 이상한 때리고 어이가 없어서 그냥 접을 까? 생각하곤 했는데 또 이런 일이 있으면 그냥 접고 딴 게임합니다.그러니 빨리 개선해 주세요!!! 또한 트로피 올리는 데 갑자기 트로피 원래대로 되고 진짜 어이가 없어서 폰 던질 뻔 했습니다.또한 클릭도 안 되고 계속 게임 팅기고 진짜!!!!!!!빡쳤습니다.계속 와이파이 이상하고 공유기가 바로 앞에 있는 데 이상해 지웠습니다.이거 진짜 안봐요?서버를 늘리던지 아니면 배그처럼 서버를 나눠주세요.진짜 계속하면 유저 수도 줄겁니다.제 주변에 와파 때문에 안하는 사람들을 많아요. 제발 이 말 듣고 개선 좀 해주세요.회사도 좋지는 않을 거 아니에요.제발 한 유저의 말을 듣고 바꿔주세요.제발ㅠㅠㅠㅠㅠㅠ 또 로그인이 안 된다면서 안 들어가지는 거죠.딴사람은 되던데...차별도 아니고 진짜!!!!,부정,2020-03-17
1655,15553,구글,5,2020,4,11,다 좋고 괜찮은데 보석을 좀 많이 주거나 보석 가격을 낮춰 주세요. 그리고 그 테이크다운인가? 그거는 없어진 건가요?,복합,2020-04-11
1656,15555,구글,5,2020,3,16,"쇼다운을 돌리는데 계속 중요한 상황일 때 레드 와이파이가 떠서 지고 그때 와이파이도 잘 잡히는 곳에서 했는데 그게 문제가 있고, 확률이 높은데 대형상자20개랑 메가상자 4개를 까도 신규 브롤러가 안 나옵니다. 진짜 이런 게임은 처음 보네요.",부정,2020-03-16
1657,15952,구글,5,2020,4,8,랜덤 배치 좀 밸런스 맡게 좀 해주세요. 밸런스가 안맞아서 자꾸 짐. 화나기만 함.,부정,2020-04-08
1658,15954,구글,5,2020,3,1,전 트로피가7000점이상이고 1년이상했는데 왜 전설을 안줍니까? 확률을 올렸으면 전설이 떠야되는거 아닌가요? 신화도 1개 가지고 있습니다. 전설 1개만 주던가요. 저희 형은 얼마하지도 않았는데 전설이 2개가 말이됩니까? 관리좀 해주시죠.,부정,2020-03-01
1659,15955,구글,5,2020,3,17,업데이트후에 접속이안됩니다 트로피도 13000점정도까지해서 아까운데 빠른 복구부탁드립니다,부정,2020-03-17
1660,15957,구글,5,2020,4,8,게임은제미있는데인성질러들때문에평소에제가욕은안쓰는데폭발해버렸어요레드와이파이랑신고기능만들어주시면5별드릴게요.,부정,2020-04-08
1661,15959,구글,5,2020,4,10,비 공격 판정이 이상하네요 누가봐도 맞지않을위치였는데 맞았어요 그리고 신고기능좀만들어주세요,부정,2020-04-10
1662,15961,구글,5,2020,4,6,다 좋은데 브롤러 레벨올리는게 너무 어렵네요.... 상자에서pp개수 좀 올려주세요......,복합,2020-04-06
1663,15965,구글,5,2020,3,16,간편하고쉽게할수있는게임이에요!그런데 캐릭터좀잘나왔으면좋겠어요 잘안나와서 확률도높은데...동생은확률이적은데도잘나와요슈퍼쉘님캐릭터좀 ㅠㅠ그리고또상자를까도안나와도확률이0.000000000001%도안늘어요.해결해주세요,복합,2020-03-16
1664,15967,구글,5,2020,4,5,"계속짐 그리고 더무힘듬 너무화가남 그라고 레두와아파아그고 플레이눌로는대 안돼고 팹허고 마스터피할려고햐는데 언돼요 가젯도 고아언너와요 일점도 언주고싶네요!,",부정,2020-04-05
